"quantity","truth","posterior_mean","posterior_sd","q025","median","q975","covers_truth","standardized_bias","prior_sd","contraction","scenario","replicate","method","group"
"recruit_mean_slope_20",0.4,-0.451412499292114,0.378253758945712,-1.16974499292917,-0.429136724302925,0.353517108673304,FALSE,-2.25090294321255,2,0.810873120527144,"standard",2,"one_step_gamma_poisson","recruit_size"
"log_recruit_sd",1.25276296849537,1.19643204790581,0.0526711787600761,1.09967297042795,1.19275972961597,1.29549490363499,TRUE,-1.06948281613663,0.7,0.924755458914177,"standard",2,"one_step_gamma_poisson","recruit_size"
"log_process_precision",NA,4.70097340946714,1.12231010791506,2.6223807187425,4.66280209893918,6.98260983259936,NA,NA,2,0.438844946042472,"standard",2,"one_step_gamma_poisson","process"
"survival_at_80",0.36,0.242857120433818,0.0504884360930066,0.144894583700586,0.243415697554054,0.339112005664038,FALSE,-2.32019227829494,1.5,0.966341042604662,"parent_excitation_sparse",2,"recursive_gamma_poisson","survival"
"survival_slope_20",0.64,0.585848203712711,0.0344602121695927,0.519986957801527,0.585952913895065,0.649790956436269,TRUE,-1.57142956696801,1,0.965539787830407,"parent_excitation_sparse",2,"recursive_gamma_poisson","survival"
"growth_increment_80",8.4,8.35826211209886,0.147075386387914,8.04418295119346,8.36357370906628,8.62353096913008,TRUE,-0.283785675674191,6,0.975487435602014,"parent_excitation_sparse",2,"recursive_gamma_poisson","growth"
"growth_slope_20",-2.4,-2.33849692485354,0.0758979799850572,-2.48500631440885,-2.34387194602201,-2.19489665099978,TRUE,0.810338762093088,3,0.974700673338314,"parent_excitation_sparse",2,"recursive_gamma_poisson","growth"
"log_growth_sd",1.50407739677627,1.52577344901275,0.0299756664612779,1.46482874330304,1.52539393683239,1.58703921147998,TRUE,0.723788819324668,0.7,0.957177619341032,"parent_excitation_sparse",2,"recursive_gamma_poisson","growth"
"log_recruitment_at_80",-1.69314718055995,-1.53708414820863,0.055114128395964,-1.64585411696731,-1.53640313073682,-1.43169369203299,FALSE,2.83163386400832,1.5,0.963257247736024,"parent_excitation_sparse",2,"recursive_gamma_poisson","recruitment"
"recruitment_slope_20",1.5,1.40143917796402,0.0206766684139164,1.36079984062213,1.40183691256988,1.44071413285073,FALSE,-4.76676513173862,1,0.979323331586084,"parent_excitation_sparse",2,"recursive_gamma_poisson","recruitment"
"recruit_mean_80",44.6,44.8113592385817,0.223897050176157,44.3710929698313,44.8093782469388,45.2256635979026,TRUE,0.944001890223399,10,0.977610294982384,"parent_excitation_sparse",2,"recursive_gamma_poisson","recruit_size"
"recruit_mean_slope_20",0.4,0.338361955773551,0.0835798623228735,0.187242310738846,0.33768922484551,0.501937653102878,TRUE,-0.737474823640387,2,0.958210068838563,"parent_excitation_sparse",2,"recursive_gamma_poisson","recruit_size"
"log_recruit_sd",1.25276296849537,1.25520134477071,0.0124355124041913,1.23071138497196,1.25457963849954,1.27937583484922,TRUE,0.196081688963553,0.7,0.982234982279727,"parent_excitation_sparse",2,"recursive_gamma_poisson","recruit_size"
"log_process_precision",NA,5.87414933610658,0.63703141962517,4.63110354567961,5.88166748917822,7.15194235500852,NA,NA,2,0.681484290187415,"parent_excitation_sparse",2,"recursive_gamma_poisson","process"
"survival_at_80",0.36,0.248002040234495,0.0795839538655705,0.0898539009409579,0.244927513356682,0.392981512465732,TRUE,-1.40729323344109,1.5,0.946944030756286,"parent_excitation_sparse",2,"one_step_gamma_poisson","survival"
"survival_slope_20",0.64,0.547372051198505,0.0502008551165559,0.452238245863899,0.547663396336771,0.645907881286995,TRUE,-1.84514683238826,1,0.949799144883444,"parent_excitation_sparse",2,"one_step_gamma_poisson","survival"
"growth_increment_80",8.4,8.23551742168314,0.195121692831587,7.8389281663913,8.24190276353842,8.60898529971255,TRUE,-0.842974330172659,6,0.967479717861402,"parent_excitation_sparse",2,"one_step_gamma_poisson","growth"
"growth_slope_20",-2.4,-2.31983199446294,0.094794930761394,-2.51012636110278,-2.31539070765967,-2.14449774035521,TRUE,0.845699288908651,3,0.968401689746202,"parent_excitation_sparse",2,"one_step_gamma_poisson","growth"
"log_growth_sd",1.50407739677627,1.53149040513832,0.0331306200117673,1.46400031230136,1.53095352096578,1.59221769372906,TRUE,0.827422135544399,0.7,0.952670542840332,"parent_excitation_sparse",2,"one_step_gamma_poisson","growth"
"log_recruitment_at_80",-1.69314718055995,-1.608293854416,0.0682433817413666,-1.73797818706084,-1.60638344284317,-1.47048183596329,TRUE,1.2433927507509,1.5,0.954504412172422,"parent_excitation_sparse",2,"one_step_gamma_poisson","recruitment"
