"quantity","truth","posterior_mean","posterior_sd","q025","median","q975","covers_truth","standardized_bias","scenario","replicate","method","group"
"recruitment_110",1.74517147873092,1.78414815667278,0.0297298897436128,1.72656853246804,1.78391549933659,1.84483683501505,TRUE,1.31102665627061,"parent_excitation_dense",1,"one_step_gamma_poisson","recruitment"
"recruit_mean_50",44,44.0717810233558,0.210783953991514,43.7128480660781,44.0748066879613,44.5139713471144,TRUE,0.340543110595232,"parent_excitation_dense",1,"one_step_gamma_poisson","recruit_size"
"recruit_mean_80",44.6,44.6249746328813,0.132195822944757,44.3936609328557,44.6246612395019,44.8897547907665,TRUE,0.188921497858012,"parent_excitation_dense",1,"one_step_gamma_poisson","recruit_size"
"recruit_mean_110",45.2,45.1781682424067,0.0613089940680584,45.0633108762067,45.1795941494642,45.2972024366467,TRUE,-0.356093880272129,"parent_excitation_dense",1,"one_step_gamma_poisson","recruit_size"
"recruit_sd.log_recruit_sd",3.5,3.51568036644748,0.0252025059630165,3.46487463603062,3.51717240484862,3.56732667910403,TRUE,0.622174892865567,"parent_excitation_dense",1,"one_step_gamma_poisson","recruit_size"
"lambda",1.03119869581319,1.0342425898275,0.0140527006373161,1.00572568425036,1.0347758994043,1.05831994314929,TRUE,0.216605625698977,"parent_excitation_dense",1,"one_step_gamma_poisson","lambda"
"survival_50",0.354343693774205,0.33621584617768,0.0213132131660023,0.296023025352078,0.335121904885741,0.377049724494817,TRUE,-0.85054503304275,"standard",2,"recursive_gamma_poisson","survival"
"survival_80",0.589040434058665,0.568137539498984,0.0229418314992441,0.524451898832492,0.567714975056658,0.613613315770298,TRUE,-0.911125799192165,"standard",2,"recursive_gamma_poisson","survival"
"survival_110",0.789181706522253,0.772662985609082,0.0300944647171435,0.712348261979478,0.775398971149682,0.825912769617498,TRUE,-0.548895654680335,"standard",2,"recursive_gamma_poisson","survival"
"growth_increment_50",12,12.3979195469557,1.33260187768187,9.71707939846668,12.3224699566236,14.9555833169251,TRUE,0.29860347161442,"standard",2,"recursive_gamma_poisson","growth"
"growth_increment_80",8.4,8.88381468077926,0.890150115702898,7.07705408874364,8.83837393107049,10.5221909819,TRUE,0.543520325666886,"standard",2,"recursive_gamma_poisson","growth"
"growth_increment_110",4.8,5.3697098146028,0.724618690231201,3.98928754144001,5.39653543735572,6.78727449929612,TRUE,0.786220149001441,"standard",2,"recursive_gamma_poisson","growth"
"growth_sd.log_growth_sd",4.5,5.98677652374272,0.967098877708947,4.44558504498447,5.91295863990991,8.12717436478828,TRUE,1.53735730442051,"standard",2,"recursive_gamma_poisson","growth"
"recruitment_50",0.019387103915861,0.032098423872252,0.0146796789826534,0.0129005170777745,0.0289043796136035,0.070694391214779,TRUE,0.865912665488913,"standard",2,"recursive_gamma_poisson","recruitment"
"recruitment_80",0.183939720585721,0.226585583666153,0.0510411038858311,0.144268845117491,0.219562078621828,0.343539840562409,TRUE,0.835519999250458,"standard",2,"recursive_gamma_poisson","recruitment"
"recruitment_110",1.74517147873092,1.67629089189742,0.115003567475703,1.45408591067995,1.67078960010345,1.90215808577712,TRUE,-0.598943044510825,"standard",2,"recursive_gamma_poisson","recruitment"
"recruit_mean_50",44,46.6669332056593,1.37405154834159,43.9211680449022,46.6629453281485,49.464995545521,TRUE,1.94092660415699,"standard",2,"recursive_gamma_poisson","recruit_size"
"recruit_mean_80",44.6,46.0377222703393,0.77273250749639,44.4648339246281,46.0389135882697,47.5757836557685,TRUE,1.86056915736272,"standard",2,"recursive_gamma_poisson","recruit_size"
"recruit_mean_110",45.2,45.4085113350193,0.249337223276272,44.9281231017862,45.4048231902091,45.859091051422,TRUE,0.836262360988466,"standard",2,"recursive_gamma_poisson","recruit_size"
"recruit_sd.log_recruit_sd",3.5,3.37456580315474,0.165030311797678,3.06482292686746,3.3745516613019,3.68930670342929,TRUE,-0.760067623207538,"standard",2,"recursive_gamma_poisson","recruit_size"
"lambda",1.03119869581319,1.02062775284103,0.0164993871888497,0.990657905386345,1.02049455465698,1.05146290300005,TRUE,-0.640687005594038,"standard",2,"recursive_gamma_poisson","lambda"
"survival_50",0.354343693774205,0.354041055733138,0.0295278545014017,0.300187589446115,0.354457923229193,0.414259664419972,TRUE,-0.0102492391058199,"standard",2,"one_step_gamma_poisson","survival"
"survival_80",0.589040434058665,0.581568095307215,0.0386182025012633,0.508141400635007,0.58178990118318,0.656411021080557,TRUE,-0.19349266064897,"standard",2,"one_step_gamma_poisson","survival"
"survival_110",0.789181706522253,0.775532106776815,0.0535900552012366,0.66814272555938,0.778462470518554,0.864944334698963,TRUE,-0.254703968752824,"standard",2,"one_step_gamma_poisson","survival"
"growth_increment_50",12,11.7593080467465,1.41005433707865,8.80733929312599,11.7651839644294,14.6105227200056,TRUE,-0.170696934809006,"standard",2,"one_step_gamma_poisson","growth"
"growth_increment_80",8.4,8.82433166103647,1.08663092235332,6.52801225321248,8.84461162514059,10.946714266988,TRUE,0.390502103619043,"standard",2,"one_step_gamma_poisson","growth"
"growth_increment_110",4.8,5.88935527532642,1.39681959539099,3.00499734221989,5.92154926939026,8.54789944876631,TRUE,0.779882583922007,"standard",2,"one_step_gamma_poisson","growth"
"growth_sd.log_growth_sd",4.5,7.36824813704529,0.905474580841191,5.73523779636631,7.31893981648133,9.21803977711184,FALSE,3.16767383395862,"standard",2,"one_step_gamma_poisson","growth"
"recruitment_50",0.019387103915861,0.048924896444787,0.01622610478287,0.0263350275713128,0.0456817204579743,0.0889248705973849,FALSE,1.82038714307511,"standard",2,"one_step_gamma_poisson","recruitment"
"recruitment_80",0.183939720585721,0.292866758253738,0.0498800533940438,0.215217196787527,0.283867101006144,0.405506898996407,FALSE,2.18377949212509,"standard",2,"one_step_gamma_poisson","recruitment"
