"scenario","method","quantity","n","coverage","bias","rmse","mean_posterior_sd","mean_abs_standardized_bias"
"standard","recursive_gamma_poisson","survival_110",9,1,0.00176063827450607,0.024028375980816,0.0298364972356514,0.694293571963094
"dense_profiles","one_step_gamma_poisson","survival_50",10,1,0.000248165732786387,0.00805733845735126,0.0155074184677394,0.345249690514506
"rich_design","one_step_gamma_poisson","survival_50",10,0.2,0.0435039084427539,0.0478144973271182,0.0176598372188334,2.4141410022059
"standard","one_step_gamma_poisson","survival_50",9,1,0.0279177230689254,0.035733954363168,0.033492124983139,0.82471972453718
"dense_profiles","one_step_gamma_poisson_fixed_recruitment_slope","survival_50",10,1,0.00188639270679225,0.00769213120191911,0.0161130031068132,0.31590811242899
"rich_design","one_step_gamma_poisson_fixed_recruitment_slope","survival_50",10,0.2,0.0495564848193045,0.0537338748527481,0.0181957958672329,2.67652208446988
"standard","one_step_gamma_poisson_fixed_recruitment_slope","survival_50",10,0.9,0.044754873019329,0.0533746222542224,0.0396017913207197,1.12487146275167
"dense_profiles","one_step_gamma_poisson_shape_informed","survival_50",10,1,0.000153917302008549,0.00773103611029325,0.0158971450926927,0.333308261374502
"rich_design","one_step_gamma_poisson_shape_informed","survival_50",10,0.2,0.0456279917772004,0.0498439708859137,0.0180175660457325,2.47729284128023
"standard","one_step_gamma_poisson_shape_informed","survival_50",10,0.9,0.0367179979880367,0.0443138507611017,0.0363752194671802,1.00597858113455
"dense_profiles","one_step_shared_gamma_poisson","survival_50",10,1,0.000773824662204398,0.00796975921046871,0.0165813093717493,0.342311528942714
"rich_design","one_step_shared_gamma_poisson","survival_50",10,0.3,0.041000150971915,0.0455082538390847,0.0180958866123497,2.22998420019967
"standard","one_step_shared_gamma_poisson","survival_50",10,0.9,0.0297822013171886,0.0372428341244378,0.0362179154383764,0.807058865950183
"dense_profiles","recursive_gamma_poisson","survival_50",10,1,-0.0037988144561657,0.00792723434498113,0.0121717610202212,0.477246041599804
"rich_design","recursive_gamma_poisson","survival_50",10,0.9,9.32310546721162e-05,0.0135545868629698,0.0104284379522721,1.0365934398007
"standard","recursive_gamma_poisson","survival_50",9,1,-0.00404642457995996,0.0162396544743553,0.0223305608310534,0.621076162481051
"dense_profiles","one_step_gamma_poisson","survival_80",10,1,-0.000671367658269218,0.0117081669325277,0.0205960829699236,0.513810548491103
"rich_design","one_step_gamma_poisson","survival_80",10,0.9,0.0295844258763554,0.0437510323853657,0.0193412209165175,1.4423262911773
"standard","one_step_gamma_poisson","survival_80",9,1,0.00956053882823164,0.0221146711455974,0.0409504033603387,0.465893493269826
"dense_profiles","one_step_gamma_poisson_fixed_recruitment_slope","survival_80",10,1,-0.000189179645096504,0.0121468305351051,0.0208424511313127,0.508670343782271
"rich_design","one_step_gamma_poisson_fixed_recruitment_slope","survival_80",10,0.8,0.0241252739269176,0.0268388517315929,0.0198073668878063,1.19802672968464
"standard","one_step_gamma_poisson_fixed_recruitment_slope","survival_80",10,1,0.0214448233815435,0.0346724270103886,0.044768415853327,0.545361139925274
"dense_profiles","one_step_gamma_poisson_shape_informed","survival_80",10,1,-0.000492144437958019,0.0111799331093075,0.0206814284014849,0.490703748467859
"rich_design","one_step_gamma_poisson_shape_informed","survival_80",10,0.9,0.02111553389646,0.0242269401129688,0.0195209159659509,1.09672788333193
"standard","one_step_gamma_poisson_shape_informed","survival_80",10,1,0.015729165114848,0.0283973897242707,0.0431383474620158,0.520907934975865
"dense_profiles","one_step_shared_gamma_poisson","survival_80",10,1,0.00199916260838126,0.0150096675948514,0.0244257360562555,0.50301944526548
"rich_design","one_step_shared_gamma_poisson","survival_80",10,1,0.0244800525884073,0.0269456023148118,0.0244251715667376,1.00888732408658
"standard","one_step_shared_gamma_poisson","survival_80",10,1,0.0221868279066204,0.0300625535721564,0.0522017685736867,0.450678804297897
"dense_profiles","recursive_gamma_poisson","survival_80",10,1,-0.000898113587113647,0.0104208898598337,0.0118406647089263,0.75191940147123
"rich_design","recursive_gamma_poisson","survival_80",10,1,0.00600975019156706,0.00866244358857364,0.00888048301392832,0.820266464662528
"standard","recursive_gamma_poisson","survival_80",9,0.888888888888889,0.000451284989620351,0.0219506449814135,0.0227319234681247,0.829856018726134
