"quantity","truth","posterior_mean","posterior_sd","q025","median","q975","covers_truth","standardized_bias","prior_sd","contraction","scenario","replicate","method","group"
"log_growth_sd",1.50407739677627,1.86787624931319,0.0561497689795732,1.7612381494171,1.86657676606502,1.98114353273622,FALSE,6.47908013066375,0.7,0.919786044314896,"rich_design",9,"one_step_shared_gamma_poisson","growth"
"log_recruitment_at_80",-1.69314718055995,-1.88981677601204,0.128436378170137,-2.13695854183974,-1.88939873983493,-1.64638709366423,TRUE,-1.53126083321637,1.5,0.914375747886575,"rich_design",9,"one_step_shared_gamma_poisson","recruitment"
"recruitment_slope_20",1.5,1.53868512662528,0.058345702958218,1.41783753576464,1.53700190422308,1.65096115530173,TRUE,0.663033002670078,1,0.941654297041782,"rich_design",9,"one_step_shared_gamma_poisson","recruitment"
"recruit_mean_80",44.6,44.5800003946356,0.358367450500856,43.8861127356174,44.5558740787486,45.3259059925811,TRUE,-0.0558075387049832,10,0.964163254949914,"rich_design",9,"one_step_shared_gamma_poisson","recruit_size"
"recruit_mean_slope_20",0.4,0.301040874186586,0.157181113732189,-0.0324795515031253,0.308189402894556,0.601786103733794,TRUE,-0.629586618033667,2,0.921409443133906,"rich_design",9,"one_step_shared_gamma_poisson","recruit_size"
"log_recruit_sd",1.25276296849537,1.20464755617894,0.0227980535643728,1.15871696518727,1.20582449108136,1.24683989326702,FALSE,-2.11050527539843,0.7,0.967431352050896,"rich_design",9,"one_step_shared_gamma_poisson","recruit_size"
"log_process_precision",NA,3.62514930946345,0.270974749174799,3.07741860778714,3.63720545213582,4.13953234199491,NA,NA,2,0.864512625412601,"rich_design",9,"one_step_shared_gamma_poisson","process"
"survival_at_80",0.36,0.462362845942848,0.0828651143800598,0.297235474871469,0.465552032523739,0.611589895347508,TRUE,1.2352948126441,1.5,0.944756590413293,"rich_design",9,"one_step_gamma_poisson_shape_informed","survival"
"survival_slope_20",0.64,0.576304793538995,0.0536102074940666,0.473886618143488,0.572280220337406,0.67943480526614,TRUE,-1.18811714108837,1,0.946389792505933,"rich_design",9,"one_step_gamma_poisson_shape_informed","survival"
"growth_increment_80",8.4,7.11750133883122,0.545506144422614,6.11024704403527,7.11874558460628,8.15039760854038,FALSE,-2.35102514294541,6,0.909082309262898,"rich_design",9,"one_step_gamma_poisson_shape_informed","growth"
"growth_slope_20",-2.4,-2.07874419236442,0.232665033516384,-2.54979867487939,-2.08000830068008,-1.62047014159483,TRUE,1.38076531217553,3,0.922444988827872,"rich_design",9,"one_step_gamma_poisson_shape_informed","growth"
"log_growth_sd",1.50407739677627,1.87818348707982,0.0583876097141781,1.77385251670418,1.8756686313508,1.99481543191703,FALSE,6.40728558909832,0.7,0.916589128979746,"rich_design",9,"one_step_gamma_poisson_shape_informed","growth"
"log_recruitment_at_80",-1.69314718055995,-1.81566235718043,0.140266502050734,-2.08196823944441,-1.81823172283218,-1.53643337383059,TRUE,-0.873445725310582,1.5,0.906488998632844,"rich_design",9,"one_step_gamma_poisson_shape_informed","recruitment"
"recruitment_slope_20",1.5,1.50240492421638,0.0663017878495283,1.36982900439909,1.50205158630409,1.6227908801542,TRUE,0.0362723886396434,0.2,0.668491060752359,"rich_design",9,"one_step_gamma_poisson_shape_informed","recruitment"
"recruit_mean_80",44.6,44.6249041361084,0.460887782452005,43.7734463576869,44.6273780584953,45.5092580462942,TRUE,0.0540351405625613,10,0.9539112217548,"rich_design",9,"one_step_gamma_poisson_shape_informed","recruit_size"
"recruit_mean_slope_20",0.4,0.267276035442239,0.21130152970767,-0.119566352416886,0.265374649641529,0.667756843523709,TRUE,-0.628125904915977,2,0.894349235146165,"rich_design",9,"one_step_gamma_poisson_shape_informed","recruit_size"
"log_recruit_sd",1.25276296849537,1.19420643887203,0.029629351099853,1.12937785878545,1.19379805257812,1.25281646591817,TRUE,-1.97630145277222,0.7,0.957672355571639,"rich_design",9,"one_step_gamma_poisson_shape_informed","recruit_size"
"log_process_precision",NA,3.21667599173255,0.163197270845116,2.90668366620359,3.22339869884128,3.53669371403747,NA,NA,2,0.918401364577442,"rich_design",9,"one_step_gamma_poisson_shape_informed","process"
"survival_at_80",0.36,0.456883330536083,0.0855454787490805,0.302699637401418,0.452909225748861,0.63923383123633,TRUE,1.13253595576054,1.5,0.942969680833946,"rich_design",9,"one_step_gamma_poisson_fixed_recruitment_slope","survival"
"survival_slope_20",0.64,0.571795413691602,0.0550967765430888,0.458974194529401,0.572103319264443,0.672007160150143,TRUE,-1.23790520222282,1,0.944903223456911,"rich_design",9,"one_step_gamma_poisson_fixed_recruitment_slope","survival"
"growth_increment_80",8.4,7.13982751570532,0.498290215770243,6.19572376795082,7.13834478511822,8.12232886953915,FALSE,-2.52899303340072,6,0.91695163070496,"rich_design",9,"one_step_gamma_poisson_fixed_recruitment_slope","growth"
