"truth_name","borrowing","bias_multiplier","replicate","curve_rmse","coverage_at_80","width_at_80","robust_weight"
"flatter_fecundity","robust",0,2,0.00120828419587108,TRUE,0.0515747338937946,0.959736045085413
"flatter_fecundity","robust",0,3,0.0933653800514602,TRUE,0.0873425703339786,0.291993320022736
"flatter_fecundity","robust",0,4,0.0102375174953138,TRUE,0.0512376414655195,0.989691691053358
"flatter_fecundity","robust",0,5,0.0168652459796189,TRUE,0.0553192933776974,0.967778479786996
"flatter_fecundity","robust",0,6,0.0137440411593602,TRUE,0.0584751309471922,0.98832994134982
"flatter_fecundity","robust",0,7,0.0169625430817538,TRUE,0.0484519249295098,0.987716448739573
"flatter_fecundity","robust",0,8,0.00759673411447904,TRUE,0.0575262828529614,0.992162250022402
"flatter_fecundity","robust",0,9,0.00869128199977533,TRUE,0.0530454398795303,0.987695054668766
"flatter_fecundity","robust",0.25,1,0.0416112289647891,TRUE,0.0488823798286671,0.975010955837542
"flatter_fecundity","robust",0.25,10,0.0330199559398441,TRUE,0.0518781265017209,0.970347999856487
"flatter_fecundity","robust",0.25,2,0.0598055962272694,TRUE,0.0474077371066392,0.996018379701889
"flatter_fecundity","robust",0.25,3,0.0653806007250391,TRUE,0.101539610803061,0.867482987727767
"flatter_fecundity","robust",0.25,4,0.0231362530729287,FALSE,0.0504607551414292,0.982315281149938
"flatter_fecundity","robust",0.25,5,0.0290247222020121,TRUE,0.0827693833901474,0.658734012374605
"flatter_fecundity","robust",0.25,6,0.054207123407618,TRUE,0.055935761511289,0.96995788041311
"flatter_fecundity","robust",0.25,7,0.0105854926639752,TRUE,0.0534712128505061,0.964578347813165
"flatter_fecundity","robust",0.25,8,0.0389979402239529,TRUE,0.0535116127281098,0.996146495594395
"flatter_fecundity","robust",0.25,9,0.0196174891123023,TRUE,0.0494714893397811,0.987914159209206
"flatter_fecundity","robust",0.5,1,0.0253223558406677,TRUE,0.0881914209803179,0.922597279713212
"flatter_fecundity","robust",0.5,10,0.0623027602956343,TRUE,0.150202294065558,0.130026436646725
"flatter_fecundity","robust",0.5,2,0.0234169353346201,TRUE,0.0877741238920056,0.669506823640463
"flatter_fecundity","robust",0.5,3,0.0898401488646281,TRUE,0.126824326688072,0.415266933384874
"flatter_fecundity","robust",0.5,4,0.0443896389451714,TRUE,0.100193940205225,0.330525515406856
"flatter_fecundity","robust",0.5,5,0.018731221272821,TRUE,0.0615585876290551,0.905331454716816
"flatter_fecundity","robust",0.5,6,0.0383461230317818,TRUE,0.0736661898707527,0.837245244011709
"flatter_fecundity","robust",0.5,7,0.0452294084830266,TRUE,0.0817380639919309,0.823853785799102
"flatter_fecundity","robust",0.5,8,0.0489827654892186,TRUE,0.0966685214863822,0.894492141283723
"flatter_fecundity","robust",0.5,9,0.00526136968741033,TRUE,0.125149347941498,0.300690178931869
"flatter_fecundity","robust",0.75,1,0.0103424449141899,TRUE,0.138374683996165,0.345635495669518
"flatter_fecundity","robust",0.75,10,0.0753389146513056,TRUE,0.135009931791534,0.0101586624834565
"flatter_fecundity","robust",0.75,2,0.0570329901026852,TRUE,0.0753795573977561,0.932884419115655
"flatter_fecundity","robust",0.75,3,0.0977786678049074,TRUE,0.1286368011809,0.306311066630664
"flatter_fecundity","robust",0.75,4,0.051368104922948,TRUE,0.0754137582855168,0.908392236491727
"flatter_fecundity","robust",0.75,5,0.0841878684179172,TRUE,0.0985933359650611,0.156395650561755
"flatter_fecundity","robust",0.75,6,0.0483395285882804,TRUE,0.083365755763123,0.394204542913984
"flatter_fecundity","robust",0.75,7,0.0351033029398335,TRUE,0.0850516478897292,0.707728769124008
"flatter_fecundity","robust",0.75,8,0.0263014451293111,TRUE,0.132462582899069,0.162862904907748
"flatter_fecundity","robust",0.75,9,0.011756113432055,TRUE,0.121248514481954,0.531404129492409
"flatter_fecundity","robust",1,1,0.0148113509290566,TRUE,0.111523773501991,1.84552416907664e-05
"flatter_fecundity","robust",1,10,0.0766964175814353,TRUE,0.125946277028816,8.95233237212514e-05
"flatter_fecundity","robust",1,2,0.0458130898070113,TRUE,0.0946299257529827,1.53402826774466e-05
"flatter_fecundity","robust",1,3,0.116971434638931,TRUE,0.106078339934602,0.00875698265822012
"flatter_fecundity","robust",1,4,0.0569279666316765,TRUE,0.0722395967905064,1.43020000827963e-06
"flatter_fecundity","robust",1,5,0.0909903322637572,TRUE,0.0808049688371115,0.0171558997011703
"flatter_fecundity","robust",1,6,0.0365978972626274,TRUE,0.0980549772782202,0.218625121754248
"flatter_fecundity","robust",1,7,0.0565842223100999,TRUE,0.0856970025457421,0.0515538401593187
"flatter_fecundity","robust",1,8,0.0357933975331609,TRUE,0.145290433247182,0.126987694934532
"flatter_fecundity","robust",1,9,0.0194966348179375,TRUE,0.104066232365963,0.0111250794883288
"flatter_fecundity","robust",1.5,1,0.015817017238332,TRUE,0.0993238992799819,8.96961259792613e-10
"flatter_fecundity","robust",1.5,10,0.0755427851869602,TRUE,0.124919822595761,5.21899599724314e-11
