"scenario","method","quantity","n","coverage","bias","rmse","mean_posterior_sd","mean_abs_standardized_bias"
"standard","one_step_gamma_poisson","recruit_mean_80",10,0.9,0.253468949958564,0.755647105071215,1.11282427611512,0.730340155089502
"dense_profiles","one_step_poisson","recruit_mean_80",9,1,0.197569170392072,0.352344697948889,0.612642891857518,0.507529090217276
"diverse_initial","one_step_poisson","recruit_mean_80",10,0.9,0.224058161027475,0.728891012185939,0.801275415789967,0.879021606633532
"longer_followup","one_step_poisson","recruit_mean_80",8,0.875,0.225437935857464,0.456196273744153,0.582059889177836,0.977510009308448
"standard","one_step_poisson","recruit_mean_80",10,0.9,0.210195323508217,0.60069512272487,1.02940846962939,0.688492329871068
"dense_profiles","one_step_shared_gamma_poisson","recruit_mean_80",9,1,0.154610375570636,0.456193158187203,0.59784594089935,0.631090284252232
"diverse_initial","one_step_shared_gamma_poisson","recruit_mean_80",9,0.888888888888889,0.289811631357136,0.718582394497121,0.838371236120476,0.796054952506357
"longer_followup","one_step_shared_gamma_poisson","recruit_mean_80",10,0.8,0.183109153342543,0.473043835108784,0.45073171781544,1.04478204663875
"standard","one_step_shared_gamma_poisson","recruit_mean_80",10,0.8,0.122573464061605,0.646003869627168,0.806511274682923,0.931152543197885
"dense_profiles","recursive_gamma_poisson","recruit_mean_80",10,1,-0.0197698305418804,0.5201697016619,0.885503937609678,0.392523337523614
"diverse_initial","recursive_gamma_poisson","recruit_mean_80",10,0.9,0.35039935521564,0.844560818309426,0.791277388258177,1.15176964922246
"longer_followup","recursive_gamma_poisson","recruit_mean_80",10,0.9,0.428781143665552,1.35433333291058,0.988246133035782,0.847183449754341
"standard","recursive_gamma_poisson","recruit_mean_80",10,0.9,0.235771375678824,0.833921434585028,1.06964367918425,0.943130673916164
"dense_profiles","recursive_poisson","recruit_mean_80",10,0.9,-0.0370283628146773,0.630434302179371,0.710132782236732,0.573121229534934
"diverse_initial","recursive_poisson","recruit_mean_80",10,0.9,0.27823918183231,0.79922373073402,0.757675862040493,1.12432860135772
"longer_followup","recursive_poisson","recruit_mean_80",10,0.9,0.446956397520291,1.55015087744476,0.868929867569251,0.951088989048671
"standard","recursive_poisson","recruit_mean_80",9,0.888888888888889,0.26913444476825,0.888189395763224,0.958846860747229,1.11792464206146
"dense_profiles","one_step_gamma_poisson","recruit_sd.log_recruit_sd",9,1,0.0626285993447868,0.116546011830468,0.113428117333511,0.800380643057481
"diverse_initial","one_step_gamma_poisson","recruit_sd.log_recruit_sd",10,1,-0.0267543471246576,0.0884810424544689,0.138931555485373,0.533132177474041
"longer_followup","one_step_gamma_poisson","recruit_sd.log_recruit_sd",10,1,-0.0888297638749437,0.153984647266606,0.163824671703081,0.839258792190309
"standard","one_step_gamma_poisson","recruit_sd.log_recruit_sd",10,1,-0.140372641697302,0.227220498816631,0.246278452848103,0.848712749125021
"dense_profiles","one_step_poisson","recruit_sd.log_recruit_sd",9,1,0.0376517319854854,0.0945838558547442,0.0964008697708,0.768142872843167
"diverse_initial","one_step_poisson","recruit_sd.log_recruit_sd",10,1,-0.0350760653668337,0.080936843144195,0.116351118225966,0.637613061955506
"longer_followup","one_step_poisson","recruit_sd.log_recruit_sd",8,0.5,-0.220268818074809,0.260755066539893,0.138572616236274,1.65251629155676
"standard","one_step_poisson","recruit_sd.log_recruit_sd",10,1,-0.132682748488123,0.236132373789422,0.210612208056225,1.04005765248776
"dense_profiles","one_step_shared_gamma_poisson","recruit_sd.log_recruit_sd",9,1,0.036672795926816,0.105929013721443,0.0929118863009416,0.973016191697125
"diverse_initial","one_step_shared_gamma_poisson","recruit_sd.log_recruit_sd",9,1,-0.0135651845711149,0.0529223906983697,0.116516757537948,0.40950453311549
"longer_followup","one_step_shared_gamma_poisson","recruit_sd.log_recruit_sd",10,1,-0.131550698108545,0.171884253510156,0.149059739546635,1.02104876648475
"standard","one_step_shared_gamma_poisson","recruit_sd.log_recruit_sd",10,1,-0.140836268656347,0.244075631393238,0.209325805943286,1.0215106769506
"dense_profiles","recursive_gamma_poisson","recruit_sd.log_recruit_sd",10,1,0.0436024891234406,0.121430335797901,0.124662557647128,0.833646822628573
"diverse_initial","recursive_gamma_poisson","recruit_sd.log_recruit_sd",10,1,-0.000160747342453685,0.0616539423805474,0.125383018121796,0.381638339353903
"longer_followup","recursive_gamma_poisson","recruit_sd.log_recruit_sd",10,1,0.0303495176663731,0.166125405446992,0.150501366937055,0.842296083157917
"standard","recursive_gamma_poisson","recruit_sd.log_recruit_sd",10,1,-0.0444005658737643,0.212437962481624,0.209033279474868,0.978468859496195
"dense_profiles","recursive_poisson","recruit_sd.log_recruit_sd",10,1,0.0320751117307081,0.11390145206548,0.0986298920158805,0.976279631320898
"diverse_initial","recursive_poisson","recruit_sd.log_recruit_sd",10,1,0.00088070275314398,0.0373351689951077,0.111703118345696,0.282121743851538
"longer_followup","recursive_poisson","recruit_sd.log_recruit_sd",10,0.9,0.0425969250887269,0.151938901036765,0.125259231423667,0.940851337798699
"standard","recursive_poisson","recruit_sd.log_recruit_sd",9,1,-0.064239587439521,0.237630227427109,0.193527805374828,1.18533518768894
"dense_profiles","one_step_gamma_poisson","recruitment_110",9,0.777777777777778,-0.127916977907669,0.216928259463135,0.095242886951259,1.42792637846289
"diverse_initial","one_step_gamma_poisson","recruitment_110",10,0.6,0.172604814776891,0.286485304450558,0.145412565937508,1.90114248110316
"longer_followup","one_step_gamma_poisson","recruitment_110",10,0.4,-0.385710623542747,0.966337567868666,0.101255253822979,14.5649638686962
"standard","one_step_gamma_poisson","recruitment_110",10,0.7,-0.403677470631913,0.720426423359138,0.28299607169767,4.48293937423744
"dense_profiles","one_step_poisson","recruitment_110",9,0.777777777777778,-0.149979987499236,0.245759477655009,0.0740430671346828,2.03842268854329
"diverse_initial","one_step_poisson","recruitment_110",10,0.5,0.159083483031003,0.269796605214625,0.118496895344237,2.3485149125113
"longer_followup","one_step_poisson","recruitment_110",8,0.5,-0.171104473640237,0.650809369148164,0.0840327266184591,6.02696161792396
"standard","one_step_poisson","recruitment_110",10,0.6,-0.453821166599262,0.790070179344145,0.10367522219814,10.9709986420675
"dense_profiles","one_step_shared_gamma_poisson","recruitment_110",9,0.777777777777778,-0.111382442341286,0.220223958709653,0.0952917345168104,1.64198173836185
"diverse_initial","one_step_shared_gamma_poisson","recruitment_110",9,0.666666666666667,0.165674127266574,0.27235231495115,0.150499485409355,1.73299414122233
"longer_followup","one_step_shared_gamma_poisson","recruitment_110",10,0.4,0.196913394194147,0.325194277313818,0.132866114098625,2.02638110201946
"standard","one_step_shared_gamma_poisson","recruitment_110",10,0.7,-0.340918887834107,0.617984631572756,0.201188191013452,3.32625860019061
"dense_profiles","recursive_gamma_poisson","recruitment_110",10,0.7,-0.200554008949553,0.352188174908873,0.108698882007962,2.10908371498933
"diverse_initial","recursive_gamma_poisson","recruitment_110",10,0.5,0.107595392787248,0.311444247990669,0.127150939789638,2.2015957430275
"longer_followup","recursive_gamma_poisson","recruitment_110",10,0.6,-0.191964815030495,0.585073078039106,0.101001281367591,212.949502877277
"standard","recursive_gamma_poisson","recruitment_110",10,0.6,-0.237813140351819,0.368242055053245,0.15803695381941,1.9360550071115
"dense_profiles","recursive_poisson","recruitment_110",10,0.5,-0.256347133378057,0.420947247355188,0.0803401678170493,3.44644310294549
"diverse_initial","recursive_poisson","recruitment_110",10,0.5,0.102489082667711,0.334694603251578,0.112337386215596,2.68202990394506
"longer_followup","recursive_poisson","recruitment_110",10,0.5,-0.242455312948134,0.585821000288698,0.0793638017946783,312.458199352451
"standard","recursive_poisson","recruitment_110",9,0.555555555555556,-0.264149447717029,0.38735571409864,0.145873146976003,2.34957362795167
"dense_profiles","one_step_gamma_poisson","recruitment_50",9,0.666666666666667,0.00216163551955364,0.0182487320993955,0.00678885075044079,2.08677152897872
"diverse_initial","one_step_gamma_poisson","recruitment_50",10,0.6,0.0315703906091826,0.0503607729686753,0.0198801261171608,1.33032425446337
"longer_followup","one_step_gamma_poisson","recruitment_50",10,0.2,0.221046512664143,0.341628987360864,0.0299288008465055,5.88635230957579
