"scenario_id","quantity","replicate","accuracy","uncertainty_multiplier","positive_definite","truth","posterior_mean","posterior_sd","q025","median","q975","covers_truth","standardized_bias","interval_width","relative_absolute_error","weak_width","weak_error","width_ratio_to_weak","error_ratio_to_weak"
50,"recruitment_110",3,"biased",0.5,TRUE,1.74517147873092,1.88186098796243,0.135821983663523,1.63856268550513,1.87421357012911,2.15065284161567,TRUE,1.00638722498808,0.512090156110538,0.0783244001505857,0.604799612943701,0.0592671028196165,0.846710456076643,1.32154933216445
50,"recruitment_110",3,"biased",1,TRUE,1.74517147873092,1.86736349574156,0.153931879993751,1.59780661252652,1.86177540520028,2.19457137451719,TRUE,0.793805786141226,0.596764761990666,0.0700171980231385,0.604799612943701,0.0592671028196165,0.986714854340056,1.18138384857854
50,"recruitment_110",3,"biased",2,TRUE,1.74517147873092,1.85135889916667,0.157490797366635,1.56515858719988,1.84207806549923,2.18502529195963,TRUE,0.674245239793565,0.619866704759749,0.0608464106421023,0.604799612943701,0.0592671028196165,1.02491253548049,1.02664729246666
50,"recruitment_110",3,"correct",2,TRUE,1.74517147873092,1.8734462366463,0.156509567880518,1.58914142788986,1.86840938834117,2.19157362016418,TRUE,0.819596908051717,0.60243219227432,0.0735026669176738,0.604799612943701,0.0592671028196165,0.996085611467477,1.24019335214317
50,"recruitment_110",3,"correct",0.5,TRUE,1.74517147873092,2.01199524805354,0.13861424684143,1.76462848478102,2.01040028692575,2.29930216609614,FALSE,1.92493755441929,0.534673681315125,0.152892579654492,0.604799612943701,0.0592671028196165,0.884050964769544,2.57972082961152
50,"recruitment_110",3,"biased",4,TRUE,1.74517147873092,1.85099580430765,0.166681794342007,1.54000993971477,1.84503022477333,2.20616082909314,TRUE,0.63488832715346,0.666150889378361,0.0606383538044576,0.604799612943701,0.0592671028196165,1.10144066748993,1.02313679798074
50,"recruitment_110",3,"correct",1,TRUE,1.74517147873092,1.92762689146007,0.154366652976859,1.63328497063497,1.92491573403303,2.23050041242482,TRUE,1.18196131878628,0.597215441789844,0.104548701920016,0.604799612943701,0.0592671028196165,0.987460026442572,1.76402585829473
50,"recruitment_110",3,"weak",NA,TRUE,1.74517147873092,1.84860273619873,0.160630599087265,1.56451512671816,1.84423472791757,2.16931473966186,TRUE,0.643907562167636,0.604799612943701,0.0592671028196165,0.604799612943701,0.0592671028196165,1,1
50,"recruit_mean_50",3,"biased",0.5,TRUE,44,44.1040137379543,0.634320549309175,42.9106963659528,44.1225146619132,45.380722580835,TRUE,0.163976617291578,2.47002621488218,0.00236394858986942,5.00990474816269,0.0322257728282543,0.493028578195629,0.0733558385850966
50,"recruit_mean_50",3,"correct",2,TRUE,44,42.697289845455,1.18311277632008,40.4862161134434,42.6912227496554,44.9880933537509,TRUE,-1.10108704818226,4.50187724030746,0.0296070489669317,5.00990474816269,0.0322257728282543,0.89859537588184,0.918738213811693
