"truth_name","borrowing","bias_multiplier","replicate","curve_rmse","coverage_at_80","width_at_80","robust_weight"
"low_survival","robust",0,19,0.0388724543376192,TRUE,0.292980632899305,0.560885000723261
"low_survival","robust",0,2,0.987961719123528,TRUE,0.303022353422351,1.48474942229548e-18
"low_survival","robust",0,20,0.205135788744822,FALSE,0.246682647720216,2.00514272392791e-05
"low_survival","robust",0,21,0.0337974141398576,TRUE,0.0684016740985811,0.999788483412388
"low_survival","robust",0,22,0.0514262576953938,TRUE,0.0772520897405885,0.988141794392479
"low_survival","robust",0,23,0.0156560673734744,TRUE,0.0691481767167042,0.994497823884927
"low_survival","robust",0,24,1.0286360323499,TRUE,0.29957046865656,5.02966020355909e-05
"low_survival","robust",0,25,0.555585025386364,FALSE,0.142812133895661,0.0192862140495478
"low_survival","robust",0,26,0.0739265716004412,TRUE,0.0662160902025613,0.989765039626317
"low_survival","robust",0,27,0.0288064781724163,TRUE,0.23531762608426,0.865525392969956
"low_survival","robust",0,28,0.0160955142270388,TRUE,0.0649686960998788,0.98462745374998
"low_survival","robust",0,29,0.0966974608584241,TRUE,0.240267691930854,0.809468119457659
"low_survival","robust",0,3,0.125174028279055,TRUE,0.0909882694713717,0.936436664171959
"low_survival","robust",0,30,0.384462275412475,FALSE,0.551358845865944,0.0276636121235947
"low_survival","robust",0,4,0.0396826763993789,TRUE,0.165418912568659,0.670379186438556
"low_survival","robust",0,5,0.0232813438708132,TRUE,0.0681855148491637,0.999906844061996
"low_survival","robust",0,6,0.0235961915670935,TRUE,0.159043445297593,0.930833655293073
"low_survival","robust",0,7,0.208559382842825,FALSE,0.187192851291224,0.0251334864800166
"low_survival","robust",0,8,0.0845656323896901,TRUE,0.0714853021524468,0.990370936732331
"low_survival","robust",0,9,0.489128030069268,FALSE,0.148855532334606,5.97848870817475e-05
"low_survival","robust",0.25,1,0.0256614648446367,FALSE,0.0796201855511429,0.987718885407505
"low_survival","robust",0.25,10,0.0487281770388724,FALSE,0.15092115351336,0.888041952734182
"low_survival","robust",0.25,11,0.0552874723128647,FALSE,0.244153376954829,0.874265267491239
"low_survival","robust",0.25,12,0.0422610250372913,TRUE,0.07707565483835,0.9936854273497
"low_survival","robust",0.25,13,0.0745277995038327,TRUE,0.071250475933632,0.995200808946896
"low_survival","robust",0.25,14,0.0917474251304202,TRUE,0.1769882742143,0.933669946847581
"low_survival","robust",0.25,15,0.0964766674797975,FALSE,0.394520670896466,0.609001749956927
"low_survival","robust",0.25,16,0.055299401545906,TRUE,0.288112407991307,0.764788348207462
"low_survival","robust",0.25,17,0.0633589531070338,TRUE,0.268975131467832,0.884862435338084
"low_survival","robust",0.25,18,0.377132158577342,FALSE,0.322512063012143,0.106242339973759
"low_survival","robust",0.25,19,0.0270954402440841,TRUE,0.0813984366804269,0.990793501968765
"low_survival","robust",0.25,2,0.986650526377214,TRUE,0.309204951575633,1.44747472985038e-17
"low_survival","robust",0.25,20,0.183351576570441,FALSE,0.417367963581079,0.162162789221863
"low_survival","robust",0.25,21,0.0162614864027158,TRUE,0.0660380377072281,0.997327588009497
"low_survival","robust",0.25,22,0.13256555204435,FALSE,0.0829777746676688,0.987015303482728
"low_survival","robust",0.25,23,0.00126163200144875,TRUE,0.0736724622848237,0.992081587356725
"low_survival","robust",0.25,24,1.03033160367789,TRUE,0.271576780224414,7.97889852355105e-07
"low_survival","robust",0.25,25,0.565042052347934,FALSE,0.0748631491623758,0.00909697440546299
"low_survival","robust",0.25,26,0.00293484386008327,TRUE,0.0689999530914447,0.990342661857099
"low_survival","robust",0.25,27,0.117394686677811,FALSE,0.0784605351336151,0.991217646210162
"low_survival","robust",0.25,29,0.116230158508113,TRUE,0.236930231435319,0.661832153639035
"low_survival","robust",0.25,3,0.142019049427985,FALSE,0.0780287647768387,0.995250139496736
"low_survival","robust",0.25,30,0.368015103415148,FALSE,0.499237941027498,0.0776515693683675
"low_survival","robust",0.25,4,0.0642948169856,TRUE,0.158840915568395,0.668881981030769
"low_survival","robust",0.25,5,0.0380996569488428,TRUE,0.0645560701104166,0.999906674886348
"low_survival","robust",0.25,6,0.126999887638455,FALSE,0.0848193910757134,0.979000895471369
"low_survival","robust",0.25,7,0.129031731703064,FALSE,0.109322548579872,0.902882055549714
"low_survival","robust",0.25,8,0.0308890450478188,FALSE,0.0862387173247377,0.960723529554223
"low_survival","robust",0.25,9,0.486687922163706,FALSE,0.156171645067788,0.000182821912898836
"low_survival","robust",0.5,1,0.0961359304984878,FALSE,0.080248835068899,0.995899924741889
"low_survival","robust",0.5,10,0.0608602388185206,FALSE,0.138604533205532,0.932347552161358
"low_survival","robust",0.5,11,0.0604481417078367,FALSE,0.250787030581939,0.779077024318805
"low_survival","robust",0.5,12,0.0552185207259226,TRUE,0.0770432667850677,0.995833584948256
"low_survival","robust",0.5,13,0.0778758425451284,FALSE,0.0779545796271221,0.99396994207359
"low_survival","robust",0.5,14,0.0299387091229612,TRUE,0.268162871906973,0.636760151614509
"low_survival","robust",0.5,15,0.105093477351113,FALSE,0.33208515332014,0.884116752552792
"low_survival","robust",0.5,16,0.166572449118157,FALSE,0.0813398197077927,0.984043109003996
"low_survival","robust",0.5,17,0.113255077221874,FALSE,0.09060215968408,0.981526548491385
"low_survival","robust",0.5,18,0.420347447129588,FALSE,0.246751926341755,0.00479528358287432
"low_survival","robust",0.5,19,0.0990845564502136,FALSE,0.0769390601830605,0.979853109942296
"low_survival","robust",0.5,2,0.988020797284772,TRUE,0.320877810970273,1.80349195058839e-16
"low_survival","robust",0.5,20,0.147598453108955,FALSE,0.34323425423922,0.494195039037101
"low_survival","robust",0.5,21,0.112508771250561,FALSE,0.0777167419163825,0.995397444244816
"low_survival","robust",0.5,22,0.0494757597463732,FALSE,0.0834420759991464,0.996208263016388
"low_survival","robust",0.5,23,0.0664610006766316,FALSE,0.0824683942195137,0.995490502986849
"low_survival","robust",0.5,24,1.02781134183789,TRUE,0.318958751767462,8.06196278814574e-06
"low_survival","robust",0.5,25,0.565362976646092,FALSE,0.08891586109567,0.00672237317293163
"low_survival","robust",0.5,26,0.0610372871359898,TRUE,0.0816138766864654,0.982463579551313
"low_survival","robust",0.5,27,0.028005332242275,FALSE,0.0827565279553763,0.970964733915568
"low_survival","robust",0.5,28,0.0379395897162597,TRUE,0.0945320067589778,0.960343892598281
"low_survival","robust",0.5,29,0.198763976877219,TRUE,0.246904873815986,0.562263647936182
"low_survival","robust",0.5,3,0.132110065090633,TRUE,0.225059546951697,0.258738475587904
"low_survival","robust",0.5,30,0.290434410512605,FALSE,0.48040858872131,0.508385317309108
"low_survival","robust",0.5,4,0.023080379118152,TRUE,0.159766733601629,0.705333056067384
"low_survival","robust",0.5,5,0.0308555630195201,FALSE,0.0756377228980908,0.999867385292508
"low_survival","robust",0.5,6,0.0796920111897744,FALSE,0.0821773668442922,0.993641386397645
"low_survival","robust",0.5,7,0.171285261612776,FALSE,0.125907172250749,0.891024072638329
"low_survival","robust",0.5,8,0.0608806926255794,TRUE,0.0708857149844101,0.986534246856811
"low_survival","robust",0.5,9,0.490737518303889,FALSE,0.158514423258345,0.00199062322048722
"low_survival","robust",0.75,1,0.0529413411965712,FALSE,0.0849399402612653,0.994890125262474
"low_survival","robust",0.75,10,0.0656616245285119,FALSE,0.086727764892993,0.9739239677467
"low_survival","robust",0.75,11,0.142659014030984,FALSE,0.0884511084492539,0.991494263492936
"low_survival","robust",0.75,12,0.0778098431135004,FALSE,0.0891243671561604,0.995771776954488
"low_survival","robust",0.75,13,0.121467194671173,FALSE,0.0898802902589314,0.985694110314685
"low_survival","robust",0.75,14,0.0723608223992187,TRUE,0.24816194841706,0.809513252781753
"low_survival","robust",0.75,15,0.0987926518997752,FALSE,0.279024548931441,0.929602831461642
"low_survival","robust",0.75,16,0.0606742668412517,FALSE,0.122586601655701,0.941697154148259
"low_survival","robust",0.75,17,0.157780285183907,FALSE,0.0921020743657203,0.994331953333466
"low_survival","robust",0.75,18,0.410260563699139,FALSE,0.24148156350785,0.0259275734692847
"low_survival","robust",0.75,19,0.0842405689539775,FALSE,0.0844480281901542,0.994425395236435
"low_survival","robust",0.75,2,0.988565432535483,TRUE,0.318508798943065,3.28429313586996e-16
"low_survival","robust",0.75,20,0.186699073602408,FALSE,0.374025403418769,0.137632029229491
"low_survival","robust",0.75,21,0.0468672688360812,FALSE,0.0690570793003674,0.999618817190716
"low_survival","robust",0.75,22,0.042367812294238,FALSE,0.0801173941863344,0.995084891962337
"low_survival","robust",0.75,23,0.0776668825109781,FALSE,0.0861416629348696,0.995066825477485
"low_survival","robust",0.75,24,1.02821826811475,TRUE,0.300013048820904,0.000941940472219683
"low_survival","robust",0.75,25,0.56522535557027,FALSE,0.081581310444305,0.00381758175385663
"low_survival","robust",0.75,26,0.0301301964448001,FALSE,0.0796859916792653,0.984614263964805
"low_survival","robust",0.75,27,0.0576420988050182,FALSE,0.0878271977966493,0.984793848549132
"low_survival","robust",0.75,28,0.0435572664247954,TRUE,0.199134610445202,0.915049892665545
"low_survival","robust",0.75,29,0.16270043491797,FALSE,0.0838030056192148,0.991383807845951
"low_survival","robust",0.75,3,0.115189518024546,FALSE,0.0770428212997862,0.991716790769437
"low_survival","robust",0.75,30,0.371552167947045,FALSE,0.500895970915123,0.0430679010555017
"low_survival","robust",0.75,4,0.11477844919269,TRUE,0.256053401677669,0.0802286042155643
"low_survival","robust",0.75,5,0.0820680669018008,FALSE,0.0805650680271363,0.988659704331065
"low_survival","robust",0.75,6,0.0840775378354746,FALSE,0.0798978671502369,0.994686933578004
"low_survival","robust",0.75,7,0.121975218101479,FALSE,0.0776672470416937,0.977078252493463
"low_survival","robust",0.75,8,0.0582804128148431,FALSE,0.0956966259004899,0.982165851263764
"low_survival","robust",0.75,9,0.486238585069157,FALSE,0.156592625802283,0.00203553426305566
"low_survival","robust",1,1,0.0990830061490227,FALSE,0.0882738012513321,0.993411672544327
"low_survival","robust",1,10,0.0851553269449779,FALSE,0.0837077262645324,0.968841617964668
"low_survival","robust",1,11,0.0682690408023774,FALSE,0.086867222878989,0.982698835445888
"low_survival","robust",1,12,0.0690457563051257,FALSE,0.0848165969128226,0.986825948601556
"low_survival","robust",1,13,0.102909741203224,FALSE,0.0826811074228643,0.990007446482017
"low_survival","robust",1,14,0.0119981182961389,TRUE,0.324014440367294,0.462976345720451
"low_survival","robust",1,15,0.0890389884723373,FALSE,0.22554161550183,0.935982742349552
"low_survival","robust",1,16,0.107370415102277,FALSE,0.10096226059161,0.964693725777471
"low_survival","robust",1,17,0.104277729812892,FALSE,0.095186919821537,0.988066063114178
"low_survival","robust",1,18,0.425876371299109,FALSE,0.243257455369681,0.0145115473986511
"low_survival","robust",1,19,0.107804028592027,FALSE,0.087626352232599,0.993776416797373
"low_survival","robust",1,2,0.988222394380683,TRUE,0.288270365929738,5.06090420933369e-16
"low_survival","robust",1,20,0.0957209298116061,FALSE,0.0905644105930525,0.998018737995779
"low_survival","robust",1,21,0.0681175493694328,FALSE,0.0776916980716675,0.99850812909192
"low_survival","robust",1,22,0.0843923850189301,FALSE,0.0848705174506064,0.9953528627309
"low_survival","robust",1,23,0.0735828676381312,FALSE,0.0848883030412873,0.993722667452103
"low_survival","robust",1,24,1.02984456911,TRUE,0.278472062199873,1.2473967128131e-05
"low_survival","robust",1,25,0.562249064007788,FALSE,0.0768525754010689,0.000537260942834209
"low_survival","robust",1,26,0.0733780092818425,TRUE,0.174625223836252,0.968405606435293
"low_survival","robust",1,27,0.0630239235728175,FALSE,0.0967099175527607,0.971870569539398
"low_survival","robust",1,28,0.0558872245896444,TRUE,0.257888809843253,0.732949635951598
"low_survival","robust",1,29,0.126150402872115,FALSE,0.0916494907984342,0.935308744907603
"low_survival","robust",1,3,0.106820114039332,FALSE,0.0800973009662704,0.990343889629622
"low_survival","robust",1,30,0.356776958496964,FALSE,0.437125715409594,0.150396495318039
"low_survival","robust",1,4,0.123918331323233,TRUE,0.259416548055442,0.0541560060731318
"low_survival","robust",1,5,0.115254713311885,FALSE,0.0904462036555967,0.998398507775763
"low_survival","robust",1,6,0.137994196451617,FALSE,0.0849451772449163,0.997668131305314
"low_survival","robust",1,7,0.0996821782002423,FALSE,0.132427795450475,0.705738423095814
"low_survival","robust",1,8,0.124377702329755,FALSE,0.0876223627593224,0.990870183883184
"low_survival","robust",1,9,0.488073573221876,FALSE,0.153991882236744,0.00533956648217205
"low_survival","robust",1.5,1,0.104521106266826,FALSE,0.0884103331293909,0.994874679440105
"low_survival","robust",1.5,10,0.125922295717476,FALSE,0.185496944974674,0.823648448579751
"low_survival","robust",1.5,11,0.177132744612721,FALSE,0.0959384492600393,0.997455357975955
"low_survival","robust",1.5,12,0.126177064194601,FALSE,0.0851442890619477,0.99277442183975
"low_survival","robust",1.5,13,0.107937827034345,TRUE,0.273372156899995,0.901701239379033
"low_survival","robust",1.5,14,0.0802471263646249,TRUE,0.414086820477729,0.154936552572043
"low_survival","robust",1.5,15,0.135521211067458,FALSE,0.100105711532911,0.988787387495391
"low_survival","robust",1.5,16,0.161033127160183,FALSE,0.0958171194621906,0.989254425344323
"low_survival","robust",1.5,17,0.166497520265483,FALSE,0.0939397348834559,0.995892810939493
"low_survival","robust",1.5,18,0.184392111348627,FALSE,0.193819090714123,0.742237263022331
"low_survival","robust",1.5,19,0.131166988425229,FALSE,0.0971012711627541,0.989595904830537
"low_survival","robust",1.5,2,0.987461772583152,TRUE,0.304957282306222,9.57622873396184e-14
"low_survival","robust",1.5,20,0.134390845491383,FALSE,0.0973625631834437,0.999822518077977
"low_survival","robust",1.5,21,0.0838540054408011,TRUE,0.275321346180012,0.626849394559893
"low_survival","robust",1.5,22,0.127440429762759,FALSE,0.0896630037327226,0.98926712874112
"low_survival","robust",1.5,23,0.147079439208843,FALSE,0.166600513752107,0.962503436259267
"low_survival","robust",1.5,24,1.02618653324298,TRUE,0.292440393970916,0.000892988246608197
"low_survival","robust",1.5,25,0.567227934796317,FALSE,0.0818114677164743,0.000106788076828985
"low_survival","robust",1.5,26,0.123581990664799,TRUE,0.34274849995524,0.905963609999147
"low_survival","robust",1.5,27,0.118910186696619,FALSE,0.118976877944299,0.961607989491976
"low_survival","robust",1.5,28,0.113315096728245,TRUE,0.325078444016231,0.122958113691473
"low_survival","robust",1.5,29,0.207140141666722,FALSE,0.0923683049891598,0.991469634578562
"low_survival","robust",1.5,3,0.0891792735751482,TRUE,0.266129136394236,0.645034351811905
"low_survival","robust",1.5,30,0.233011267287316,FALSE,0.109332045978372,0.964502189157662
"low_survival","robust",1.5,4,0.119324492097222,TRUE,0.221560706317749,0.0170218585745255
"low_survival","robust",1.5,5,0.152782617052887,FALSE,0.097453516373018,0.990595695140684
"low_survival","robust",1.5,6,0.25089085374534,FALSE,0.0978850622663852,0.992790412038139
"low_survival","robust",1.5,7,0.139685619007975,FALSE,0.0853308782211513,0.986253901644627
"low_survival","robust",1.5,8,0.104717634491484,TRUE,0.315333098737947,0.326436969051887
"low_survival","robust",1.5,9,0.41674040957238,FALSE,0.34995450070236,0.115773071812964
